PKY,Tjilik Riwut,Palangkaraya,Indonesia,2866
MOF,Wai Oti,Maumere,Indonesia,6952
ENE,H Hasan Aroeboesman,Ende,Indonesia,2614
RTG,Satar Tacik,Ruteng,Indonesia,1981
KOE,El Tari,Kupang,Indonesia,1177
LBJ,Mutiara Ii,Labuhan Bajo,Indonesia,8446
BPN,Sepinggan,Balikpapan,Indonesia,8851
TRK,Juwata,Taraken,Indonesia,4749
SRI,Temindung,Samarinda,Indonesia,4070
AMI,Selaparang,Mataram,Indonesia,8109
BMU,Muhammad Salahuddin,Bima,Indonesia,8821
WGP,Mau Hau,Waingapu,Indonesia,9160
SUB,Juanda,Surabaya,Indonesia,1680
SOC,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,8687
CNX,Chiang Mai Intl,Chiang Mai,Thailand,3249
CEI,Chiang Rai Intl,Chiang Rai,Thailand,2974
NST,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,5392
DPS,Bali Ngurah Rai,Denpasar,Indonesia,833
NAK,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,5197
KOP,Nakhon Phanom,Nakhon Phanom,Thailand,1240
UBP,Ubon Ratchathani,Ubon Ratchathani,Thailand,2838
KKC,Khon Kaen,Khon Kaen,Thailand,6187
THS,Sukhothai,Sukhothai,Thailand,2585
ATH,Eleftherios Venizelos Intl,Athens,Greece,7125
NGO,Chubu Centrair Intl,Nagoya,Japan,3576
UKB,Kobe,Kobe,Japan,5117
PUW,Pullman-Moscow Rgnl,Pullman,United States,8143
LWS,Lewiston Nez Perce Co,Lewiston,United States,3420
ELM,Elmira Corning Rgnl,Elmira,United States,4651
ITH,Ithaca Tompkins Rgnl,Ithaca,United States,4112
MRY,Monterey Peninsula,Monterey,United States,8549
SBA,Santa Barbara Muni,Santa Barbara,United States,8180
DAB,Daytona Beach Intl,Daytona Beach,United States,2038
LPX,Liepaja Intl,Liepaja,Latvia,231
RIX,Riga Intl,Riga,Latvia,5256
SQQ,Siauliai Intl,Siauliai,Lithuania,5959
HLJ,Barysiai,Barysiai,Lithuania,7784
KUN,Kaunas Intl,Kaunas,Lithuania,858
PLQ,Palanga Intl,Palanga,Lithuania,7120
VNO,Vilnius Intl,Vilnius,Lithuania,7528
PNV,Pajuostis,Panevezys,Lithuania,8947
EVN,Zvartnots,Yerevan,Armenia,8624
LWN,Gyumri,Gyumri,Armenia,4169
ASA,Assab Intl,Assab,Eritrea,5508
ASM,Asmara Intl,Asmara,Eritrea,991
MSW,Massawa Intl,Massawa,Eritrea,7495
GZA,Yasser Arafat Intl,Gaza,Palestine,5638
RIY,Riyan,Mukalla,Yemen,7075
BUS,Batumi,Batumi,Georgia,8301
KUT,Kopitnari,Kutaisi,Georgia,6262
TBS,Tbilisi,Tbilisi,Georgia,4313
TAI,Taiz Intl,Taiz,Yemen,4410
HOD,Hodeidah Intl,Hodeidah,Yemen,3130
ADE,Aden Intl,Aden,Yemen,4434
AXK,Ataq,Ataq,Yemen,1828
AAY,Al Ghaidah Intl,Al Ghaidah Intl,Yemen,3689
SAH,Sanaa Intl,Sanaa,Yemen,6768
FMM,Allgau,Memmingen,Germany,6402
BHN,Beihan,Beihan,Yemen,9734
SCT,Socotra Intl,Socotra,Yemen,4227
NAV,Kapadokya,Nevsehir,Turkey,14
EZE,Ministro Pistarini,Buenos Aires,Argentina,833
EBL,Erbil Intl,Erbil,Iraq,2326
EMD,Emerald,Emerald,Australia,3906
KIX,Kansai,Osaka,Japan,9009
JRB,Wall Street Heliport,New York,United States,3356
TAG,Tagbilaran,Tagbilaran,Philippines,995
JAV,Ilulissat,Ilulissat,Greenland,8227
JCH,Qasigiannguit,Qasigiannguit,Greenland,805
JEG,Aasiaat,Aasiaat,Greenland,9000
PMI,Son Sant Joan,Palma de Mallorca,Spain,2183
DRW,Darwin Intl,Darwin,Australia,7133
URT,Surat Thani,Surat Thani,Thailand,1711
NYU,Bagan Intl,Nyuang U,Burma,6157
MPH,Godofredo P,Caticlan,Philippines,980
NSB,Bimini North Seaplane Base,Bimini,Bahamas,1745
TKA,Talkeetna,Talkeetna,United States,4076
GZM,Xewkija Heliport,Gozo,Malta,600
HVN,Tweed-New Haven Airport,New Haven,United States,2615
AVL,Asheville Regional Airport,Asheville,United States,7629
GSO,Piedmont Triad,Greensboro,United States,9415
FSD,Sioux Falls,Sioux Falls,United States,5138
AYQ,Ayers Rock,Uluru,Australia,2412
MHT,Manchester Regional Airport,Manchester NH,United States,4622
APF,Naples Muni,Naples,United States,982
RDN,Redang,Redang,Malaysia,7118
SDF,Louisville International Airport,Louisville,United States,6323
CHO,Charlottesville-Albemarle,Charlottesville VA,United States,2478
ROA,Roanoke Regional,Roanoke VA,United States,6188
LEX,Blue Grass,Lexington KY,United States,7992
EVV,Evansville Regional,Evansville,United States,4157
ABQ,Albuquerque International Sunport,Albuquerque,United States,117
BZN,Gallatin Field,Bozeman,United States,4904
BIL,Billings Logan International Airport,Billings,United States,2617
BTM,Bert Mooney Airport,Butte,United States,1485
TVC,Cherry Capital Airport,Traverse City,United States,7895
FRS,Mundo Maya International,Flores,Guatemala,1026
BHB,Hancock County - Bar Harbor,Bar Harbor,United States,2166
RKD,Knox County Regional Airport,Rockland,United States,8503
JAC,Jackson Hole Airport,Jacksn Hole,United States,5028
RFD,Chicago Rockford International Airport ,Rockford,United States,8506
DME,Domododevo,Moscow,Russia,6563
SYX,Phoenix International,Sanya,China,1204
MFN,Milford Sound Airport,Milford Sound,New Zealand,3837
TSS,East 34th Street Heliport,New York,United States,3388
LJG,Lijiang Airport,Lijiang,China,8038
GSP,Greenville-Spartanburg International,Greenville,United States,3705
QKL,Cologne Railway,Cologne,Germany,604
BMI,Central Illinois Rgnl,Bloomington,United States,2651
GPT,Gulfport-Biloxi,Gulfport,United States,1552
AZO,Kalamazoo,Kalamazoo,United States,139
TOL,Toledo,Toledo,United States,6342
FWA,Fort Wayne,Fort Wayne,United States,5601
DEC,Decatur,Decatur,United States,6072
CID,Cedar Rapids,Cedar Rapids,United States,6628
LSE,La Crosse Municipal,La Crosse,United States,2683
CWA,Central Wisconsin,Wassau,United States,3829
PIA,Peoria Regional,Peoria,United States,6987
ATW,Appleton,Appleton,United States,1752
RST,Rochester,Rochester,United States,8593
CMI,Champaign,Champaign,United States,1858
MHK,Manhattan Reigonal,Manhattan,United States,1789
KGC,Kingscote Airport,Kingscote,Australia,2156
HVB,Hervey Bay Airport,Hervey Bay,Australia,5834
BSL,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,819
DLU,Dali,Dali,China,2824
JHG,Jinghong,Jinghong,China,3806
MZV,Mulu,Mulu,Malaysia,8111
SSH,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,1584
FKL,Franklin,Franklin,United States,1667
NBO,Jomo Kenyatta International,Nairobi,Kenya,8040
SEU,Seronera,Seronera,Tanzania,6023
FTE,El Calafate,El Calafate,Argentina,6322
ARM,Armidale,Armidale,Australia,5984
GJT,Grand Junction Regional,Grand Junction,United States,9945
SGU,St George Muni,Saint George,United States,1586
DWH,David Wayne Hooks Field,Houston,United States,6888
S46,Port O\\'Connor Airfield,Port O\\'Connor,United States,4274
SRQ,Sarasota Bradenton Intl,Sarasota,United States,9949
VNY,Van Nuys,Van Nuys,United States,6903
BDA,Bermuda Intl,Bermuda,Bermuda,1200
X21,Arthur Dunn Airpark,Titusville,United States,9211
MLI,Quad City Intl,Moline,United States,9423
PFN,Panama City Bay Co Intl,Panama City,United States,8026
HIR,Honiara International,Honiara,Solomon Islands,1745
PPT,Faa\\'a International,Papeete,French Polynesia,1033
INU,Nauru Intl,Nauru,Nauru,2617
FUN,Funafuti International,Funafuti,Tuvalu,3476
OVB,Tolmachevo,Novosibirsk,Russia,4344
DWS,Orlando,Orlando,United States,6000
XKH,Xieng Khouang,Phon Savan,Laos,5168
HUI,Phu Bai,Hue,Vietnam,3133
BIS,Bismarck Municipal Airport,Bismarck,United States,6584
TEX,Telluride,Telluride,United States,80
INC,Yinchuan,Yinchuan,China,3808
HGN,Mae Hong Son,Mae Hong Son,Thailand,8838
RAP,Rapid City Regional Airport,Rapid City,United States,4162
CLD,McClellan-Palomar Airport,Carlsbad,United States,9327
FNT,Bishop International,Flint,United States,2207
DVO,Francisco Bangoy International,Davao,Philippines,7484
FNC,Madeira,Funchal,Portugal,823
STM,Santarem,Santarem,Brazil,3004
KOS,Sihanoukville,Sihanoukville,Cambodia,2098
YOA,Ekati,Ekati,Canada,3649
NPE,Napier,NAPIER,New Zealand,1971
LEV,Levuka Airfield,Levuka,Fiji,1478
LXA,Lhasa-Gonggar,Lhasa,China,7592
RDD,Redding Muni,Redding,United States,2016
EUG,Mahlon Sweet Fld,Eugene,United States,9064
IDA,Idaho Falls Rgnl,Idaho Falls,United States,9053
MFR,Rogue Valley Intl Medford,Medford,United States,1734
KBZ,Kaikoura,Kaikoura,New Zealand,2166
RDM,Roberts Fld,Redmond-Bend,United States,1481
PCN,Koromiko,Picton,New Zealand,12
WDH,Windhoek Hosea Kutako International Airport ,Windhoek,Namibia,3335
YWH,Victoria Inner Harbour Airport,Victoria,Canada,1960
CXH,Vancouver Coal Harbour,Vancouver,Canada,535
TNA,Jinan,Jinan,China,183
CZX,Changzhou,Changzhou,China,8288
YBP,Yibin,Yibin,China,6562
TJM,Roschino,Tyumen,Russia,9573
CAK,Akron Canton Regional Airport,Akron,United States,3855
HSV,Huntsville International Airport-Carl T Jones Field,Huntsville,United States,9248
PKB,Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,2151
MGM,Montgomery Regional Airport ,MONTGOMERY,United States,3102
TRI,Tri-Cities Regional Airport,BRISTOL,United States,4706
PAH,Barkley Regional Airport,PADUCAH,United States,1528
KUF,Kurumoch,Samara,Russia,3240
JIB,Ambouli International Airport,Djibouti,Djibouti,7870
HAK,Meilan,Haikou,China,4679
MFA,Mafia,Mafia Island,Tanzania,6751
FCA,Glacier Park Intl,Kalispell,United States,9428
PGA,Page Municipal Airport,Page,United States,2277
UII,Utila Airport,Utila,Honduras,8320
SNV,Santa Elena Airport,Santa Elena de Uairen,Venezuela,5052
MBS,Mbs Intl,Saginaw,United States,6924
BGM,Greater Binghamton Edwin A Link Fld,Binghamton,United States,1493
BGW,Baghdad International Airport,Baghdad,Iraq,979
NNT,Nan,Nan,Thailand,8226
ROI,Roi Et,Roi Et,Thailand,1695
BFV,Buri Ram,Buri Ram,Thailand,3098
UNN,Ranong,Ranong,Thailand,2121
TDX,Trat,Trat,Thailand,1563
BLH,Blythe Airport,Blythe,United States,3094
CRK,Diosdado Macapagal International,Angeles City,Philippines,476
SDK,Sandakan,Sandakan,Malaysia,7085
LXG,Luang Namtha,Luang Namtha,Laos,3788
ODY,Oudomxay,Muang Xay,Laos,5159
SHE,Shenyang Taoxian International Airport,Shenyang,China,8090
DOY,Dongying Airport,Dongying,China,7685
MNI,John A. Osborne Airport,Geralds,Montserrat,4418
PSG,Petersburg James A. Johnson,Petersburg,United States,1359
LYA,Luoyang Airport,Luoyang,China,2828
XUZ,Xuzhou Guanyin Airport,Xuzhou,China,308
IFN,Esfahan Shahid Beheshti Intl,Isfahan,Iran,4285
MWQ,Magwe,Magwe,Burma,5124
KHM,Khamti,Khamti,Burma,4977
DLI,Dalat,Dalat,Vietnam,6457
VDH,Dong Hoi,Dong Hoi,Vietnam,355
VKG,Rach Gia,Rach Gia,Vietnam,8259
CAH,Ca Mau,Ca Mau,Vietnam,3056
VCL,Chu Lai,Chu Lai,Vietnam,3568
TBB,Dong Tac,Tuy Hoa,Vietnam,1259
PYY,Pai,Pai,Thailand,7200
BWK,Brac,Brac,Croatia,4134
NSI,Yaounde Nsimalen,Yaounde,Cameroon,6029
CKY,Conakry,Conakry,Guinea,1204
AAH,Flugplatz Merzbrueck,Aachen,Germany,6794
FKB,Baden Airpark,Karlsruhe/Baden-Baden,Germany,9481
SFB,Orlando Sanford Intl,Sanford,United States,4854
PQC,Duong Dong Airport,Phu Quoc,Vietnam,1622
JST,John Murtha Johnstown-Cambria County Airport,Johnstown,United States,3250
LUA,Lukla,Lukla,Nepal,5434
BHP,Bhojpur,Bhojpur,Nepal,7904
LDN,Lamidanda,Lamidanda,Nepal,9035
JMO,Jomsom,Jomsom,Nepal,6915
NGX,Manang,Manang,Nepal,1049
PPL,Phaplu,Phaplu,Nepal,5829
TMK,Thamkharka,Thamkharka,Nepal,2246
RUM,Rumjatar,Rumjatar,Nepal,4066
DNP,Tulsipur,Dang,Nepal,7694
RUK,Rukumkot,Rukumkot,Nepal,3088
JUM,Jumla,Jumla,Nepal,9774
HRJ,Chaurjhari,Chaurjhari,Nepal,8385
TPJ,Taplejung,Taplejung,Nepal,7307
TMI,Tumling Tar,Tumling Tar,Nepal,8417
SKH,Surkhet,Surkhet,Nepal,829
IMK,Simikot,Simikot,Nepal,8784
DOP,Dolpa,Dolpa,Nepal,7080
BJH,Bajhang,Bajhang,Nepal,2978
DHI,Dhangarhi,Dhangarhi,Nepal,2153
MWX,Muan,Muan,South Korea,1271
JTY,Astypalaia,Astypalaia,Greece,3969
JIK,Ikaria,Ikaria,Greece,5227
JKL,Kalymnos Island,Kalymnos,Greece,3010
MLO,Milos,Milos,Greece,3525
JNX,Naxos,Cyclades Islands,Greece,5676
PAS,Paros,Paros,Greece,6422
KZS,Kastelorizo,Kastelorizo,Greece,4580
RMF,Marsa Alam Intl,Marsa Alam,Egypt,5256
NRN,Niederrhein,Weeze,Germany,9883
USU,Busuanga,Busuanga,Philippines,739
BXU,Butuan,Butuan,Philippines,8259
DPL,Dipolog,Dipolog,Philippines,2371
LAO,Laoag Intl,Laoag,Philippines,5018
LGP,Legazpi,Legazpi,Philippines,6470
OZC,Ozamis,Ozamis,Philippines,9490
ZQW,Zweibruecken,Zweibruecken,Germany,5802
CEB,Mactan Cebu Intl,Cebu,Philippines,6238
NOE,Sonderlandeplatz Norden-Norddeich,Norden,Germany,426
JUI,Verkehrslandeplatz Juist,Juist,Germany,3651
BPS,Aeroporto de Porto Seguro,Porto Seguro,Brazil,528
GDA,Gounda Airport,Gounda,Central African Republic,780
PMW,Palmas,Palmas,Brazil,9470
CLV,Caldas Novas,Caldas Novas,Brazil,7961
MSO,Missoula Intl,Missoula,United States,1972
BKQ,Blackall,Blackall,Australia,9016
BDB,Bundaberg,Bundaberg,Australia,4334
GCN,Grand Canyon National Park Airport,Grand Canyon,United States,5869
SGR,Sugar Land Regional Airport,Sugar Land,United States,2450
HIS,Hayman Island Airport,Hayman Island,Australia,6844
APA,Centennial,Denver,United States,7388
CVN,Clovis Muni,Clovis,United States,7804
FST,Fort Stockton Pecos Co,Fort Stockton,United States,7242
LVS,Las Vegas Muni,Las Vegas,United States,8338
IWS,West Houston,Houston,United States,4601
LHX,La Junta Muni,La Junta,United States,1022
LRU,Las Cruces Intl,Las Cruces,United States,7267
BKD,Stephens Co,Breckenridge,United States,8678
TPL,Draughon Miller Central Texas Rgnl,Temple,United States,4123
OZA,Ozona Muni,Ozona,United States,6830
HEW,Athen Helenikon Airport,Athens,Greece,5229
WKL,Waikoloa Heliport,Waikoloa Village,United States,6930
KDM,Kaadedhdhoo,Kaadedhdhoo,Maldives,5419
LAK,Aklavik,Aklavik,Canada,3508
YWJ,Deline,Deline,Canada,5840
ZFN,Tulita,Tulita,Canada,121
YGH,Fort Good Hope,Fort Good Hope,Canada,1697
TAH,Tanna island,Tanna,Vanuatu,6374
YPC,Paulatuk,Paulatuk,Canada,8352
SRZ,Santa Cruz,Santa Cruz,Bolivia,7243
KUS,Kulusuk,Kulusuk,Greenland,7327
SAB,Juancho E. Yrausquin,Saba,Netherlands Antilles,3492
EGE,Eagle Co Rgnl,Vail,United States,483
SKN,Skagen,Stokmarknes,Norway,924
CGF,Cuyahoga County,Richmond Heights,United States,8169
MFD,Mansfield Lahm Regional,Mansfield,United States,8896
CSG,Columbus Metropolitan Airport,Columbus,United States,897
LAW,Lawton-Fort Sill Regional Airport,Lawton,United States,182
FNL,Fort Collins Loveland Muni,Fort Collins,United States,2304
FLG,Flagstaff Pulliam Airport,Flagstaff,United States,3153
TVL,Lake Tahoe Airport,South Lake Tahoe,United States,8939
TWF,Magic Valley Regional Airport,Twin Falls,United States,6886
MCM,Monaco,Monaco,Monaco,7246
MVY,Martha\\'s Vineyard,Vineyard Haven MA,United States,1505
UUU,Newport State,Newport RI,United States,3568
VSF,Hartness State,Springfield VT,United States,4097
CON,Concord Municipal,Concord NH,United States,7083
SFM,Sanford Regional,Sanford ME,United States,309
GON,Groton New London,Groton CT,United States,8038
STC,Saint Cloud Regional Airport,Saint Cloud,United States,486
BPE,Bagan,Bagan,Burma,9365
GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,2306
GOJ,Nizhny Novgorod,Nizhniy Novgorod,Russia,9271
HQM,Bowerman Field,Hoquiam,United States,5344
ERI,Erie Intl Tom Ridge Fld,Erie,United States,8718
HYA,Barnstable Muni Boardman Polando Fld,Barnstable,United States,1394
SPR,San Pedro,San Pedro,Belize,3987
SDX,Sedona,Sedona,United States,3309
MGW,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,1390
CRW,Yeager,Charleston,United States,4181
AVP,Wilkes Barre Scranton Intl,Scranton,United States,7845
BJI,Bemidji Regional Airport,Bemidji,United States,300
BAK,Heydar Aliyev,Baku,Azerbaijan,5073
THG,Thangool,Biloela,Australia,8791
FGI,Fagali\\'i,Apia,Samoa,9616
BNK,Ballina Byron Gateway,Ballina Byron Bay,Australia,1376
FAR,Hector International Airport,Fargo,United States,5669
MKC,Downtown,Kansas City,United States,6140
AZA,Phoenix-Mesa Gateway,Mesa,United States,466
RBE,Ratanakiri,Ratanakiri,Cambodia,7031
GCC,Gillette-Campbell County Airport,Gillette,United States,6588
TOF,Tomsk Bogashevo Airport,Tomsk,Russia,6221
NZJ,El Toro,Santa Ana,United States,2549
PHY,Phetchabun,Phetchabun,Thailand,5931
CJM,Chumphon,Chumphon,Thailand,9420
JZH,Jiuzhaigou Huanglong,Jiuzhaigou,China,3441
SWA,Wai Sha Airport,Shantou,China,4003
GEO,Cheddi Jagan Intl,Georgetown,Guyana,4524
AGT,Ciudad del Este,Ciudad del Este,Paraguay,6874
OGL,Ogle,Georgetown,Guyana,9647
KAI,Kaieteur,Kaieteur,Guyana,2640
DNH,Dunhuang Airport,Dunhuang,China,421
AOI,Falconara,Ancona,Italy,3658
ECA,Iosco County,East Tawas,United States,4569
CPO,Copiapo,Copiapo,Chile,4929
TCP,Taba Intl,Taba,Egypt,9528
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,6388
BJV,Bodrum - Milas,Bodrum,Turkey,9102
TBJ,7 Novembre,Tabarka,Tunisia,2203
SAW,Sabiha Gokcen,Istanbul,Turkey,5690
SCE,University Park Airport,State College Pennsylvania,United States,7713
BME,Broome,Broome,Australia,6263
NTL,Newcastle Airport,Newcastle,Australia,5111
KLU,Woerthersee International Airport,Klagenfurt,Austria,7372
CGU,General Manuel Carlos Piar,Ciudad Guayana,Venezuela,6557
HFT,Hammerfest Airport,Hammerfest,Norway,3259
HVG,Valan,Honningsvag,Norway,6422
MEH,Mehamn,Mehamn,Norway,6473
VDS,Airport,Vadso,Norway,3240
IKA,Imam Khomeini,Tehran,Iran,2199
MHD,Mashhad,Mashhad,Iran,7785
QEF,Egelsbach,Egelsbach,Germany,245
UIK,Ust-Ilimsk,Ust Ilimsk,Russia,2604
MDG,Mudanjiang,Mudanjiang,China,998
MEI,Key Field,Meridian,United States,4988
SPI,Abraham Lincoln Capital,Springfield,United States,5675
HKV,Uzundzhovo,Haskovo,Bulgaria,2949
CEZ,Cortez Muni,Cortez,United States,6891
HDN,Yampa Valley,Hayden,United States,2679
GUP,Gallup Muni,Gallup,United States,9971
LBL,Liberal Muni,Liberal,United States,4945
LAA,Lamar Muni,Lamar,United States,4183
GLD,Renner Fld,Goodland,United States,8770
COD,Yellowstone Rgnl,Cody,United States,2228
HOV,Hovden,Orsta-Volda,Norway,2264
ISC,ISLES OF SCILLY,ST MARY\\'S,United Kingdom,2080
SGF,Springfield Branson Natl,Springfield,United States,4791
NVK,Framnes,Narvik,Norway,501
BVG,Berlevag,Berlevag,Norway,510
FBU,Fornebu,Oslo,Norway,6079
NSK,Alykel,Norilsk,Russia,9148
AAQ,Vityazevo,Anapa,Russia,8921
JLN,Joplin Rgnl,Joplin,United States,8316
ABE,Lehigh Valley Intl,Allentown,United States,2645
XNA,NW Arkansas Regional,Bentonville,United States,6820
GUW,Atyrau,Atyrau,Kazakhstan,296
KZO,Kzyl-Orda,Kzyl-Orda,Kazakhstan,20
SBN,South Bend Rgnl,South Bend,United States,2748
BKA,Bykovo,Moscow,Russia,6458
ARH,Talagi,Arkhangelsk,Russia,3297
RTW,Central,Saratov,Russia,662
NUX,Novyi Urengoy,Novy Urengoy,Russia,2624
NOJ,Noyabrsk,Noyabrsk,Russia,7044
SCO,Aktau,Aktau,Kazakhstan,5144
UCT,Ukhta,Ukhta,Russia,3444
USK,Usinsk,Usinsk,Russia,8842
PEX,Pechora,Pechora,Russia,5091
NNM,Naryan-Mar,Naryan-Mar,Russia,123
PKV,Kresty,Pskov,Russia,6596
KGP,Kogalym International,Kogalym,Russia,705
KJA,Emelyanovo,Krasnoyarsk,Russia,3662
KGF,Sary-Arka,Karaganda,Kazakhstan,7830
URJ,Uraj,Uraj,Russia,6264
CRZ,Turkmenabat,Turkmenabat,Turkmenistan,1099
IWA,Yuzhny,Ivanovo,Russia,213
CGQ,Changchun,Changchun,China,9763
KIJ,Niigata,Niigata,Japan,4456
JON,Johnston Atoll,Johnston Island,Johnston Atoll,7693
SMD,Smith Fld,Fort Wayne IN,United States,8932
ACV,Arcata,Arcata CA,United States,9202
ATT,Camp Mabry Austin City,Austin TX,United States,2835
OAJ,Albert J Ellis,Jacksonville NC,United States,9079
TCL,Tuscaloosa Rgnl,Tuscaloosa AL,United States,9102
DBQ,Dubuque Rgnl,Dubuque IA,United States,8495
FDE,Forde Bringeland,Forde,Norway,1738
PYJ,Poliarny Airport,Yakutia,Russia,6712
NAJ,Nakhchivan Airport,Nakhchivan,Azerbaijan,8192
KVD,Ganja Airport,Ganja,Azerbaijan,2725
UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,1161
PPK,Petropavlosk South Airport,Petropavlosk,Kazakhstan,4035
GBJ,Les Bases Airport,Grand Bourg,Guadeloupe,1359
SFC,St-François Airport,St-François,Guadeloupe,9409
BBQ,Codrington Airport,Codrington,Antigua and Barbuda,9078
JPR,Ji-Paraná Airport,Ji-Paraná,Brazil,6319
MYC,Escuela Mariscal Sucre Airport,Maracay,Venezuela,2584
NZA,Maria Reiche Neuman Airport,Nazca,Peru,6298
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,7637
MVS,Mucuri Airport,Mucuri,Brazil,7801
ORG,Zorg en Hoop Airport,Paramaribo,Suriname,2429
REY,Reyes Airport,Reyes,Bolivia,548
PUR,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,9105
EYP,El Alcaraván Airport,Yopal,Colombia,4200
ESM,General Rivadeneira Airport,Esmeraldas,Ecuador,767
ZPC,Pucón Airport,Pucon,Chile,9639
TOW,Toledo Airport,Toledo,Brazil,419
RIA,Santa Maria Airport,Santa Maria,Brazil,6873
LEC,Chapada Diamantina Airport,Lençóis,Brazil,4172
GUL,Goulburn Airport,Goulburn,Australia,2591
JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,2975
SST,Santa Teresita Airport,Santa Teresita,Argentina,7700
GGS,Gobernador Gregores Airport,Gobernador Gregores,Argentina,359
OES,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,5057
LHS,Las Heras Airport,Las Heras,Argentina,9794
TTG,General Enrique Mosconi Airport,Tartagal,Argentina,917
MBT,Masbate Airport,Masbate,Philippines,7875
CRM,Catarman National Airport,Catarman,Philippines,8477
JOL,Jolo Airport,Jolo,Philippines,4104
CGM,Camiguin Airport,Camiguin,Philippines,4879
CYU,Cuyo Airport,Cuyo,Philippines,1385
CJJ,Cheongju International Airport,Chongju,South Korea,2955
HIN,Sacheon Air Base,Sacheon,South Korea,1110
WJU,Wonju Airport,Wonju,South Korea,8487
MPK,Mokpo Airport,Mokpo,South Korea,1744
KUV,Kunsan Air Base,Kunsan,South Korea,96
MYE,Miyakejima Airport,Miyakejima,Japan,1590
SYO,Shonai Airport,Shonai,Japan,5144
ONJ,Odate Noshiro Airport,Odate Noshiro,Japan,8616
FKS,Fukushima Airport,Fukushima,Japan,8260
IWJ,Iwami Airport,Iwami,Japan,6112
NKM,Nagoya Airport,Nagoya,Japan,8045
HSG,Saga Airport,Saga,Japan,5521
OKD,Okadama Airport,Sapporo,Japan,9166
KUH,Kushiro Airport,Kushiro,Japan,80
MFK,Matsu Beigan Airport,Matsu Islands,Taiwan,8195
HCN,Hengchun Airport,Hengchun,Taiwan,3634
LZN,Matsu Nangan Airport,Matsu Islands,Taiwan,1949
ENT,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,1916
LUP,Kalaupapa Airport,Molokai,United States,314
WRG,Wrangell Airport,Wrangell,United States,5343
VAK,Chevak Airport,Chevak,United States,7977
ANI,Aniak Airport,Aniak,United States,5965
MOU,Mountain Village Airport,Mountain Village,United States,2975
MCG,McGrath Airport,Mcgrath,United States,253
KLG,Kalskag Airport,Kalskag,United States,8667
HNS,Haines Airport,Haines,United States,9151
HCR,Holy Cross Airport,Holy Cross,United States,2273
SGY,Skagway Airport,Skagway,United States,4794
GST,Gustavus Airport,Gustavus,United States,2409
ADK,Adak Airport,Adak Island,United States,1495
GXF,Sayun International Airport,Sayun Intl,Yemen,5880
KAC,Kamishly Airport,Kamishly,Syria,939
ISU,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,644
TUK,Turbat International Airport,Turbat,Pakistan,4370
SYW,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,8226
KDU,Skardu Airport,Skardu,Pakistan,5955
PAJ,Parachinar Airport,Parachinar,Pakistan,599
ORW,Ormara Airport,Ormara Raik,Pakistan,9377
KDD,Khuzdar Airport,Khuzdar,Pakistan,8481
HDD,Hyderabad Airport,Hyderabad,Pakistan,8132
JIW,Jiwani Airport,Jiwani,Pakistan,2669
DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,2123
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,1546
DBA,Dalbandin Airport,Dalbandin,Pakistan,5116
CJL,Chitral Airport,Chitral,Pakistan,196
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,3192
BNP,Bannu Airport,Bannu,Pakistan,750
AAN,Al Ain International Airport,Al Ain,United Arab Emirates,8952
OMH,Uromiyeh Airport,Uromiyeh,Iran,1731
ADU,Ardabil Airport,Ardabil,Iran,8496
LRR,Lar Airport,Lar,Iran,1407
SRY,Sari Dasht E Naz Airport,Dasht-e-naz,Iran,2205
NSH,Noshahr Airport,Noshahr,Iran,1528
AFZ,Sabzevar National Airport,Sabzevar,Iran,7621
BJB,Bojnourd Airport,Bojnourd,Iran,455
RJN,Rafsanjan Airport,Rafsanjan,Iran,6801
BXR,Bam Airport,Bam,Iran,1410
KHD,Khoram Abad Airport,Khorram Abad,Iran,1371
EWD,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,537
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,3101
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,2387
XAU,Saul Airport,Saul,French Guiana,1879
FBD,Faizabad Airport,Faizabad,Afghanistan,269
ILP,Île des Pins Airport,Île des Pins,New Caledonia,5920
